15	0	건설근로자의 보호	① "수급인"은 도급받은 공사가 건설산업기본법, 임 금채권보장법, 고용보험법, 국민연금법, 국민건강보험법 및 노인장기요양보험법 에 의하여 의무가입대상인 경우에는 퇴직공제, 임금채권보장제도, 고용보험, 국 민연금, 건강보험 및 노인장기요양보험에 가입하여야 한다. 다만, "수급인"이 도 급받은 공사를 하도급한 경우로서 하수급인이 고용한 근로자에 대하여 고용보 험, 국민연금, 건강보험 및 노인장기요양보험에 가입한 경우에는 그러하지 아니 하다. ② "도급인"은 제1항의 건설근로자퇴직공제부금, 임금채권보장제도에 따른 사업 주부담금, 고용보험료, 국민연금보험료, 국민건강보험료 및 노인장기요양보험료 를 계약금액에 계상하여야 한다. - 6 -
16	0	응급조치	① "수급인"은 재해방지를 위하여 특히 필요하다고 인정될 때 에는 미리 긴급조치를 취하고 즉시 이를 "도급인"에게 통지하여야 한다. ② "도급인"은 재해방지 기타 공사의 시공상 부득이하다고 인정할 때에는 "수 급인"에게 긴급조치를 요구할 수 있다. 이 경우 "수급인"은 즉시 이에 응하여야 하며, "수급인"이 "도급인"의 요구에 응하지 않는 경우 "도급인"은 제3자로 하여 금 필요한 조치를 하게 할 수 있다. ③ 제1항 및 제2항의 응급조치에 소요된 경비는 실비를 기준으로 "도급인"과 " 수급인"이 협의하여 부담한다.
17	0	공사기간의 연장	① "수급인" 은 다음 각 호의 사유로 인해 계약이행이 현저히 어려운 경우 등 "수급인" 의 책임이 아닌 사유로 공사수행이 지연되는 경우 서면으로 공사기간의 연장을 "도급인" 에게 요구할 수 있다. 1. "도급인" 의 책임있는 사유 2. 태풍ㆍ홍수ㆍ폭염ㆍ한파ㆍ악천후ㆍ미세먼지 발현ㆍ전쟁ㆍ사변ㆍ지진ㆍ전염병 ㆍ폭동 등 불가항력의 사태(이하 "불가항력"이라고 한다.) 3. 원자재 수급불균형 4. 근로시간단축 등 법령의 제ㆍ개정 ② "도급인"은 제1항의 규정에 의한 계약기간 연장의 요구가 있는 경우 즉시 그 사실을 조사ㆍ확인하고 공사가 적절히 이행될 수 있도록 계약기간의 연장 등 필요한 조치를 하여야 한다. ③ 제1항의 규정에 의거 공사기간이 연장되는 경우 이에 따르는 현장관리비 등 추가경비는 제23조의 규정을 적용
18	0	부적합한 공사	① "도급인"은 "수급인"이 시공한 공사중 설계서에 적합 하지 아니한 부분이 있을 때에는 이의 시정을 요구할 수 있으며, "수급인"은 지 체없이 이에 응하여야 한다. 이 경우 "수급인"은 계약금액의 증액 또는 공기의 연장을 요청할 수 없다. ② 제1항의 경우 설계서에 적합하지 아니한 공사가 "도급인"의 요구 또는 지시 에 의하거나 기타 "수급인"의 책임으로 돌릴 수 없는 사유로 인한 때에는 "수 급인"은 그 책임을 지지 아니한다.
19	0	불가항력에 의한 손해	① "수급인"은 검사를 마친 기성부분 또는 지급자 재와 대여품에 대하여 불가항력에 의한 손해가 발생한 때에는 즉시 그 사실을 "도급인"에게 통지하여야 한다. - 7 - ② "도급인"은 제1항의 통지를 받은 경우 즉시 그 사실을 조사ㆍ확인하고 그 손해의 부담에 있어서 기성검사를 필한 부분 및 검사를 필하지 아니한 부분 중 객관적인 자료(감독일지, 사진 또는 비디오테잎 등)에 의하여 이미 수행되었음 이 판명된 부분은 "도급인"이 부담하고, 기타 부분은 "도급인"과 "수급인"이 협 의하여 결정한다. ③ 제2항의 협의가 성립되지 않은 때에는 제41조의 규정에 의한다.
20	0	공사의 변경ㆍ중지	① "도급인"이 설계변경 등에 의하여 공사내용을 변 경ㆍ추가하거나 공사의 전부 또는 일부에 대한 시공을 일시 중지할 경우에는 변경계약서 등을 사전에 "수급인"에게 교부하여야 한다. ② "도급인"이 제1항에 따른 공사내용의 변경ㆍ추가 관련 서류를 교부하지 아 니한 때에는 "수급인"은 "도급인"에게 도급받은 공사 내용의 변경ㆍ추가에 관한 사항을 서면으로 통지하여 확인을 요청할 수 있다. 이 경우 "수급인"의 요청에 대하여 "도급인"은 15일 이내에 그 내용에 대한 인정 또는 부인의 의사를 서면 으로 회신하여야 하며, 이 기간내에 회신하지 아니한 경우에는 원래 "수급인"이 통지한 내용대로 공사내용의 변경ㆍ추가된 것으로 본다. 다만, 불가항력으로 인 하여 회신이 불가능한 경우에는 제외한다. ③ "도급인"의 지시에 
21	0	설계변경으로 인한 계약금액의 조정	① 설계서의 내용이 공사현장의 상 태와 일치하지 않거나 불분명, 누락, 오류가 있을 때 또는 시공에 관하여 예기 하지 못한 상태가 발생되거나 안전사고의 우려, 사업계획의 변경 등으로 인하 여 추가 시설물(가설구조물을 포함)의 설치가 필요한 때에는 "도급인"은 설계를 변경하여야 한다. ② 제1항의 설계변경으로 인하여 공사량의 증감이 발생한 때에는 다음 각 호의 기준에 의하여 계약금액을 조정하며, 필요한 경우 공사기간을 연장하거나 단축 한다. 1. 증감된 공사의 단가는 제9조의 규정에 의한 산출내역서상의 단가를 기준으 로 상호 협의하여 결정한다. 2. 산출내역서에 포함되어 있지 아니한 신규비목의 단가는 설계변경 당시를 기준으로 산정한 단가로 한다. 3. 증감된 공사에 대한 일반관리비 및 이윤 등은 산출내역서상의
22	0	물가변동으로 인한 계약금액의 조정	① 계약체결 후 90일 이상 경과한 경우에 잔여공사에 대하여 산출내역서에 포함되어 있는 품목 또는 비목, 비목 군 및 지수 등의 변동으로 인한 등락액이 잔여공사에 해당하는 계약금액의 100 분의3 이상인 때에는 계약금액을 조정한다. 다만, 제17조제1항의 규정에 의한 사유로 계약이행이 곤란하다고 인정되는 경우에는 계약체결일(계약체결 후 계 약금액을 조정한 경우 그 조정사유가 발생한 날(이하 "조정기준일"이라 한다)을 말하며, 이하 같다)로부터 90일이내에도 계약금액을 조정할 수 있다. ② 제1항의 규정에 의하여 계약금액을 조정할 때에는 국가를 당사자로 하는 계 약에 관한 법률 시행규칙 제74조에 따라 산출된 품목조정률 또는 지수조정률을 활용한다. ③ 제1항의 규정에도 불구하고 해당공사비를 구성하는 재료비, 
22	2	주요 원자재 가격변동에 따른 계약금액의 연동	도급인과 수급인은 「대ㆍ중소기업 상생협력 촉진에 관한 법률」제21조에 따라 주요 원재료의 가격변동에 따른 계약금액 연동과 관련하여 중소벤처기업부에서 권장하는 표준약정서를 작성하여 첨부하여야 한다. 다만, 각 호의 어느 하나에 해당하는 경우에는 그러하지 아니할 수 있다. 1. 도급인이 「중소기업기본법」제2조 제2항에 따른 소기업에 해당하는 경우 2. 계약기간이 90일 이내의 범위에서 관계 법령으로 정하는 기간 이내인 경우 3. 계약금액이 1억원 이하의 범위에서 관계 법령으로 정하는 금액 이하인 경우 4. 도급인과 수급인이 계약금액 연동을 하지 아니하기로 합의한 경우. 이 경우 도급인과 수급인은 그 취지와 사유를 도급계약서에 기재하여야 한다.
23	0	기타 계약내용의 변동으로 인한 계약금액의 조정	① 제21조부터 제22조 의2에 의한 경우 이외에 다음 각 호에 의해 계약금액을 조정하여야 할 필요가 있는 경우에는 그 변경된 내용에 따라 계약금액을 조정하며, 이 경우 증감된 공사에 대한 일반관리비 및 이율 등은 산출내역서상의 율을 적용한다. 1. 계약내용의 변경 2. 불가항력에 따른 공사기간의 연장 3. 근로시간 단축, 근로자 사회보험료 적용범위 확대 등 공사비, 공사기간에 영향을 미치는 법령의 제ㆍ개정 ② 제1항과 관련하여 "수급인"은 제21조부터 제22조2에 규정된 계약금액 조정 사유 이외에 계약체결후 계약조건의 미숙지 등을 이유로 계약금액의 변경을 요 구하거나 시공을 거부할 수 없다.
24	0	기성부분금	① 계약서에 기성부분금에 관하여 명시한 때에는 "수급인"은 이에 따라 기성부분에 대한 검사를 요청할 수 있으며, 이때 "도급인"은 지체없 이 검사를 하고 그 결과를 "수급인"에게 통지하여야 하며, 14일이내에 통지가 없는 경우에는 검사에 합격한 것으로 본다. ② 기성부분은 제2조 제8호의 산출내역서의 단가에 의하여 산정한다. 다만, 산 출내역서가 없는 경우에는 공사진척율에 따라 "도급인"과 "수급인"이 합의하여 산정한다. ③ "도급인"은 검사완료일로부터 14일이내에 검사된 내용에 따라 기성부분금을 - 10 - "수급인"에게 지급하여야 한다. ④ "도급인"이 제3항의 규정에 의한 기성부분금의 지급을 지연하는 경우에는 제28조제3항의 규정을 준용한다.
25	0	손해의 부담	"도급인"ㆍ"수급인" 쌍방의 책임 없는 사유로 공사의 목적 물이나 제3자에게 손해가 생긴 경우 다음 각 호의 자가 손해를 부담한다. 1. 목적물이 "도급인"에게 인도되기 전에 발생된 손해: "수급인" 2. 목적물이 "도급인"에게 인도된 후에 발생된 손해: "도급인" 3. 목적물에 대한 "도급인"의 인수지연 중 발생된 손해: "도급인" 4. 목적물 검사기간 중 발생된 손해: "도급인"ㆍ"수급인"이 협의하여 결정
26	0	부분사용	① "도급인"은 공사목적물의 인도전이라 하더라도 "수급인"의 동의를 얻어 공사목적물의 전부 또는 일부를 사용할 수 있다. ② 제1항의 경우 "도급인"은 그 사용부분에 대하여 선량한 관리자의 주의 의무 를 다하여야 한다. ③ "도급인"은 제1항에 의한 사용으로 "수급인"에게 손해를 끼치거나 "수급인" 의 비용을 증가하게 한 때는 그 손해를 배상하거나 증가된 비용을 부담한다.
27	0	준공검사	① "수급인"은 공사를 완성한 때에는 "도급인"에게 통지하여야 하며 "도급인"은 통지를 받은 후 지체없이 "수급인"의 입회하에 검사를 하여야 하며, "도급인"이 "수급인"의 통지를 받은 후 10일 이내에 검사결과를 통지하지 아니한 경우에는 10일이 경과한 날에 검사에 합격한 것으로 본다. 다만, 불가항 력으로 인하여 검사를 완료하지 못한 경우에는 당해 사유가 존속되는 기간과 당해 사유가 소멸된 날로부터 3일까지는 이를 연장할 수 있다. ② "수급인"은 제1항의 검사에 합격하지 못한 때에는 지체없이 이를 보수 또는 개조하여 다시 준공검사를 받아야 한다. ③ "수급인"은 검사의 결과에 이의가 있을 때에는 재검사를 요구할 수 있으며, "도급인"은 이에 응하여야 한다. ④ "도급인"은 제1항의 규정에 의한 검사에 
28	0	대금지급	① "수급인"은 "도급인"의 준공검사에 합격한 후 즉시 잉여자 재, 폐기물, 가설물 등을 철거, 반출하는 등 공사현장을 정리하고 공사대금의 지급을 "도급인"에게 청구할 수 있다. ② "도급인"은 특약이 없는 한 계약의 목적물을 인도 받음과 동시에 "수급인"에 게 공사 대금을 지급하여야 한다. ③ "도급인"이 공사대금을 지급기한내에 지급하지 못하는 경우에는 그 미지급 - 11 - 금액에 대하여 지급기한의 다음날부터 지급하는 날까지의 일수에 계약서 상에 서 정한 대가지급 지연이자율(시중은행의 일반대출시 적용되는 연체이자율 수 준을 감안 하여 상향 적용할 수 있다)을 적용하여 산출한 이자를 가산하여 지 급하여야 한다.
29	0	폐기물의 처리 등	"수급인"은 공사현장에서 발생한 폐기물을 관계법령에 의거 처리하여야 하며, "도급인"은 폐기물처리에 소요되는 비용을 계약금액에 반영하여야 한다.
30	0	지체상금	① "수급인"은 준공기한내에 공사를 완성하지 아니한 때에는 매 지체일수마다 계약서상의 지체상금율을 계약금액에 곱하여 산출한 금액(이 하 ‘지체상금’이라 한다)을 "도급인"에게 납부하여야 한다. 다만, "도급인"의 귀 책사유로 준공검사가 지체된 경우와 다음 각 호의 1에 해당하는 사유로 공사가 지체된 경우에는 그 해당일수에 상당하는 지체상금을 지급하지 아니하여도 된 다. 1. 불가항력의 사유에 의한 경우 2. "수급인"이 대체하여 사용할 수 없는 중요한 자재의 공급이 "도급인"의 책 임있는 사유로 인해 지연되어 공사진행이 불가능하게 된 경우 3. "도급인"의 귀책사유로 착공이 지연되거나 시공이 중단된 경우 4. 기타 "수급인"의 책임에 속하지 아니하는 사유로 공사가 지체된 경우 ② 제1항을 적용함에 있어 제2
31	0	하자담보	① "수급인"은 공사의 하자보수를 보증하기 위하여 계약서에 정한 하자보수보증금율을 계약금액에 곱하여 산출한 금액(이하 ‘하자보수보증 금’이라 한다)을 준공검사후 그 공사의 대가를 지급할 때까지 현금 또는 제4조 제2항 각 호의 보증기관이 발행한 보증서로서 "도급인"에게 납부하여야 한다. ② "수급인"은 "도급인"이 전체목적물을 인수한 날과 준공검사를 완료한 날 중 에서 먼저 도래한 날부터 계약서에 정한 하자담보 책임기간중 당해공사에 발 - 12 - 생하는 일체의 하자를 보수하여야 한다. 다만, 다음 각 호의 사유로 발생한 하자에 대해서는 그러하지 아니하다. 1. 공사목적물의 인도 후에 천재지변 등 불가항력이 "수급인"의 책임이 아닌 사유로 인한 경우 2. "도급인"이 제공한 재료의 품질이나 규격 등의 기준미
32	0	건설공사의 하도급 등	①"수급인"이 도급받은 공사를 제3자에게 하도급 하고자 하는 경우에는 건설산업기본법 및 하도급거래공정화에관한법률에서 정 한 바에 따라 하도급하여야 하며, 하수급인의 선정, 하도급계약의 체결 및 이 행, 하도급 대가의 지급에 있어 관계 법령의 제규정을 준수하여야 한다. ② "도급인"은 건설공사의 시공에 있어 현저히 부적당하다고 인정하는 하수급 인이 있는 경우에는 하도급의 통보를 받은 날 또는 그 사유가 있음을 안 날부 터 30일이내에 서면으로 그 사유를 명시하여 하수급인의 변경 또는 하도급 계 약내용의 변경을 요구할 수 있다. 이 경우 "수급인"은 정당한 사유가 없는 한 이에 응하여야 한다. ③ "도급인"은 제2항의 규정에 의하여 건설공사의 시공에 있어 현저히 부적당 한 하수급인이 있는지 여부를 판단하기 위하
33	0	하도급대금의 직접 지급	① "도급인"은 "수급인"이 제32조의 규정에 의 하여 체결한 하도급계약중 하도급거래공정화에 관한법률과 건설산업기본법에서 정한 바에 따라 하도급대금의 직접 지급사유가 발생하는 경우에는 그 법에 따 라 하수급인이 시공한 부분에 해당하는 하도급대금을 하수급인에게 지급한다. ② "도급인"이 제1항의 규정에 의하여 하도급대금을 직접 지급한 경우에는 "도 급인"의 "수급인"에 대한 대금지급채무는 하수급인에게 지급한 한도안에서 소 멸한 것으로 본다. - 13 -
34	0	"도급인"의 계약해제 등	① "도급인"은 다음 각 호의 1에 해당하는 경우 에는 계약의 전부 또는 일부를 해제 또는 해지할 수 있다. 1. "수급인"이 정당한 이유없이 약정한 착공기일을 경과하고도 공사에 착수하 지 아니한 경우 2. "수급인"의 책임있는 사유로 인하여 준공기일내에 공사를 완성할 가능성이 없음이 명백한 경우 3. 제30조제1항의 규정에 의한 지체상금이 계약보증금 상당액에 도달한 경우 로서 계약기간을 연장하여도 공사를 완공할 가능성이 없다고 판단되는 경우 4. 기타 "수급인"의 계약조건 위반으로 인하여 계약의 목적을 달성할 수 없다 고 인정되는 경우 ② 제1항의 규정에 의한 계약의 해제 또는 해지는 "도급인"이 "수급인"에게 서 면으로 계약의 이행기한을 정하여 통보한 후 기한내에 이행되지 아니한 때 계 약의 해제 또는 
35	0	"수급인"의 계약해제 등	① "수급인"은 다음 각 호의 어느 하나에 해당 하는 경우에는 계약의 전부 또는 일부를 해제 또는 해지할 수 있다. 1. 공사내용을 변경함으로써 계약금액이 100분의 40이상 감소된 때 2. "도급인"의 책임있는 사유에 의한 공사의 정지기간이 계약서상의 공사기간 의 100분의 50을 초과한 때 3. "도급인"이 정당한 이유없이 계약내용을 이행하지 아니함으로써 공사의 적 정이행이 불가능하다고 명백히 인정되는 때 4. 제4조제5항에 따른 기간 내에 공사대금 지급의 보증, 담보의 제공 또는 보 험료 등의 지급을 이행하지 아니한 때 ② 제1항의 규정에 의하여 계약을 해제 또는 해지하는 경우에는 제34조제2항 및 제3항의 규정을 준용한다.
36	0	계약해지시의 처리	① 제34조 및 제35조의 규정에 의하여 계약이 해지 된 때에는 "도급인"과 "수급인"은 지체없이 기성부분의 공사금액을 정산하여야 한다. - 14 - ② 제34조 및 제35조의 규정에 의한 계약의 해제 또는 해지로 인하여 손해가 발생한 때에는 상대방에게 그에 대한 배상을 청구할 수 있다. 다만, 제35조제1 항제4호에 해당하여 해지한 경우에는 해지에 따라 발생한 손해에 대하여 청구 할 수 없다.
37	0	"수급인"의 동시이행 항변권	① "도급인"이 계약조건에 의한 선금과 기 성부분금의 지급을 지연할 경우 "수급인"이 상당한 기한을 정하여 그 지급을 독촉하였음에도 불구하고 "도급인"이 이를 지급치 않을 때에는 "수급인"은 공사 중지기간을 정하여 "도급인"에게 통보하고 공사의 일부 또는 전부를 일시 중지 할 수 있다. ② 제1항의 공사중지에 따른 기간은 지체상금 산정시 공사기간에서 제외된다. ③ "도급인"은 제1항의 공사중지에 따른 비용을 "수급인"에게 지급하여야 하며, 공사중지에 따라 발생하는 손해에 대해 "수급인"에게 청구하지 못한다.
38	0	채권양도	① "수급인"은 이 공사의 이행을 위한 목적이외에는 이 계약에 의하여 발생한 채권(공사대금 청구권)을 제3자에게 양도하지 못한다. ② "수급인"이 채권양도를 하고자 하는 경우에는 미리 보증기관(연대보증인이 있는 경우 연대보증인을 포함한다)의 동의를 얻어 "도급인"의 서면승인을 받아 야 한다. ③ "도급인"은 제2항의 규정에 의한 "수급인"의 채권양도 승인요청에 대하여 승 인 여부를 서면으로 "수급인"과 그 채권을 양수하고자 하는 자에게 통지하여야 한다.
39	0	손해배상책임	① "수급인"이 고의 또는 과실로 인하여 도급받은 건설공 사의 시공관리를 조잡하게 하여 타인에게 손해를 가한 때에는 그 손해를 배상 할 책임이 있다. ② "수급인"은 제1항의 규정에 의한 손해가 "도급인"의 고의 또는 과실에 의하 여 발생한 것인 때에는 "도급인"에 대하여 구상권을 행사할 수 있다. ③ "수급인"은 하수급인이 고의 또는 과실로 인하여 하도급 받은 공사를 조잡 하게 하여 타인에게 손해를 가한 때는 하수급인과 연대하여 그 손해를 배상할 책임이 있다.
40	0	법령의 준수	"도급인"과 "수급인"은 이 공사의 시공 및 계약의 이행에 있어서 건설산업기본법 등 관계법령의 제규정을 준수하여야 한다.
